STATION,NAME,DATE,TAVG
CNM00050953,"HARBIN, CN",6/20/2018,63
CNM00050953,"HARBIN, CN",6/21/2018,70
CNM00050953,"HARBIN, CN",6/22/2018,77
CNM00050953,"HARBIN, CN",6/23/2018,71
CNM00050953,"HARBIN, CN",6/24/2018,71
CNM00050953,"HARBIN, CN",6/25/2018,68
CNM00050953,"HARBIN, CN",6/26/2018,67
CNM00050953,"HARBIN, CN",6/27/2018,63
CNM00050953,"HARBIN, CN",6/28/2018,72
CNM00050953,"HARBIN, CN",6/29/2018,73
CNM00050953,"HARBIN, CN",6/30/2018,78
CNM00050953,"HARBIN, CN",7/1/2018,79
CNM00050953,"HARBIN, CN",7/2/2018,78
CNM00050953,"HARBIN, CN",7/3/2018,76
CNM00050953,"HARBIN, CN",7/4/2018,71
CNM00050953,"HARBIN, CN",7/5/2018,68
CNM00050953,"HARBIN, CN",7/6/2018,68
CNM00050953,"HARBIN, CN",7/7/2018,72
CNM00050953,"HARBIN, CN",7/8/2018,68
CNM00050953,"HARBIN, CN",7/9/2018,73
CNM00050953,"HARBIN, CN",7/10/2018,76
CNM00050953,"HARBIN, CN",7/11/2018,78
CNM00050953,"HARBIN, CN",7/12/2018,78
CNM00050953,"HARBIN, CN",7/13/2018,80
CNM00050953,"HARBIN, CN",7/14/2018,76
CNM00050953,"HARBIN, CN",7/15/2018,78
CNM00050953,"HARBIN, CN",7/16/2018,77
CNM00050953,"HARBIN, CN",7/17/2018,80
CNM00050953,"HARBIN, CN",7/18/2018,77
CNM00050953,"HARBIN, CN",7/19/2018,81
CNM00050953,"HARBIN, CN",7/20/2018,76
CNM00050953,"HARBIN, CN",7/21/2018,81
CNM00050953,"HARBIN, CN",7/22/2018,85
CNM00050953,"HARBIN, CN",7/23/2018,82
CNM00050953,"HARBIN, CN",7/24/2018,84
CNM00050953,"HARBIN, CN",7/25/2018,74
CNM00050953,"HARBIN, CN",7/26/2018,75
CNM00050953,"HARBIN, CN",7/27/2018,75
CNM00050953,"HARBIN, CN",7/28/2018,77
CNM00050953,"HARBIN, CN",7/29/2018,80
CNM00050953,"HARBIN, CN",7/30/2018,81
CNM00050953,"HARBIN, CN",7/31/2018,77
CNM00050953,"HARBIN, CN",8/1/2018,73
CNM00050953,"HARBIN, CN",8/2/2018,76
CNM00050953,"HARBIN, CN",8/3/2018,79
CNM00050953,"HARBIN, CN",8/4/2018,65
CNM00050953,"HARBIN, CN",8/5/2018,69
CNM00050953,"HARBIN, CN",8/6/2018,72
CNM00050953,"HARBIN, CN",8/7/2018,74
CNM00050953,"HARBIN, CN",8/8/2018,75
CNM00050953,"HARBIN, CN",8/9/2018,73
CNM00050953,"HARBIN, CN",8/10/2018,72
CNM00050953,"HARBIN, CN",8/11/2018,71
CNM00050953,"HARBIN, CN",8/12/2018,71
CNM00050953,"HARBIN, CN",8/13/2018,72
CNM00050953,"HARBIN, CN",8/14/2018,72
CNM00050953,"HARBIN, CN",8/15/2018,70
CNM00050953,"HARBIN, CN",8/16/2018,68
CNM00050953,"HARBIN, CN",8/17/2018,70
CNM00050953,"HARBIN, CN",8/18/2018,70
CNM00050953,"HARBIN, CN",8/19/2018,75
CNM00050953,"HARBIN, CN",8/20/2018,74
CNM00050953,"HARBIN, CN",8/21/2018,68
CNM00050953,"HARBIN, CN",8/22/2018,69
CNM00050953,"HARBIN, CN",8/23/2018,72
CNM00050953,"HARBIN, CN",8/24/2018,67
CNM00050953,"HARBIN, CN",8/25/2018,65
CNM00050953,"HARBIN, CN",8/26/2018,67
CNM00050953,"HARBIN, CN",8/27/2018,66
CNM00050953,"HARBIN, CN",8/28/2018,68
CNM00050953,"HARBIN, CN",8/29/2018,66
CNM00050953,"HARBIN, CN",8/30/2018,66
CNM00050953,"HARBIN, CN",8/31/2018,68
CNM00050953,"HARBIN, CN",9/1/2018,71
CNM00050953,"HARBIN, CN",9/2/2018,69
CNM00050953,"HARBIN, CN",9/3/2018,67
CNM00050953,"HARBIN, CN",9/4/2018,64
CNM00050953,"HARBIN, CN",9/5/2018,63
CNM00050953,"HARBIN, CN",9/6/2018,58
CNM00050953,"HARBIN, CN",9/7/2018,55
CNM00050953,"HARBIN, CN",9/8/2018,51
CNM00050953,"HARBIN, CN",9/9/2018,53
CNM00050953,"HARBIN, CN",9/10/2018,61
CNM00050953,"HARBIN, CN",9/11/2018,69
CNM00050953,"HARBIN, CN",9/12/2018,64
CNM00050953,"HARBIN, CN",9/13/2018,62
CNM00050953,"HARBIN, CN",9/14/2018,68
CNM00050953,"HARBIN, CN",9/15/2018,60
CNM00050953,"HARBIN, CN",9/16/2018,58
CNM00050953,"HARBIN, CN",9/18/2018,48
CNM00050953,"HARBIN, CN",9/19/2018,60
CNM00050953,"HARBIN, CN",9/20/2018,63
CNM00050953,"HARBIN, CN",9/21/2018,57
CNM00050953,"HARBIN, CN",9/22/2018,52
CNM00050953,"HARBIN, CN",9/23/2018,51
CNM00050953,"HARBIN, CN",9/25/2018,56
CNM00050953,"HARBIN, CN",9/26/2018,56
CNM00050953,"HARBIN, CN",9/27/2018,58
CNM00050953,"HARBIN, CN",9/28/2018,60
CNM00050953,"HARBIN, CN",9/29/2018,56
CNM00050953,"HARBIN, CN",9/30/2018,53
CNM00050953,"HARBIN, CN",10/1/2018,52
CNM00050953,"HARBIN, CN",10/2/2018,54
CNM00050953,"HARBIN, CN",10/3/2018,55
CNM00050953,"HARBIN, CN",10/4/2018,59
CNM00050953,"HARBIN, CN",10/5/2018,58
CNM00050953,"HARBIN, CN",10/6/2018,51
CNM00050953,"HARBIN, CN",10/7/2018,49
CNM00050953,"HARBIN, CN",10/8/2018,43
CNM00050953,"HARBIN, CN",10/9/2018,43
CNM00050953,"HARBIN, CN",10/10/2018,43
CNM00050953,"HARBIN, CN",10/11/2018,45
CNM00050953,"HARBIN, CN",10/12/2018,55
CNM00050953,"HARBIN, CN",10/13/2018,58
CNM00050953,"HARBIN, CN",10/14/2018,44
CNM00050953,"HARBIN, CN",10/15/2018,41
CNM00050953,"HARBIN, CN",10/16/2018,37
CNM00050953,"HARBIN, CN",10/17/2018,39
CNM00050953,"HARBIN, CN",10/18/2018,45
CNM00050953,"HARBIN, CN",10/19/2018,49
CNM00050953,"HARBIN, CN",10/20/2018,47
CNM00050953,"HARBIN, CN",10/21/2018,49
CNM00050953,"HARBIN, CN",10/22/2018,57
CNM00050953,"HARBIN, CN",10/23/2018,43
CNM00050953,"HARBIN, CN",10/24/2018,44
CNM00050953,"HARBIN, CN",10/25/2018,49
CNM00050953,"HARBIN, CN",10/26/2018,40
CNM00050953,"HARBIN, CN",10/27/2018,32
CNM00050953,"HARBIN, CN",10/28/2018,31
CNM00050953,"HARBIN, CN",10/29/2018,32
CNM00050953,"HARBIN, CN",10/30/2018,33
CNM00050953,"HARBIN, CN",10/31/2018,38
CNM00050953,"HARBIN, CN",11/1/2018,39
CNM00050953,"HARBIN, CN",11/2/2018,51
CNM00050953,"HARBIN, CN",11/3/2018,43
CNM00050953,"HARBIN, CN",11/4/2018,28
CNM00050953,"HARBIN, CN",11/5/2018,28
CNM00050953,"HARBIN, CN",11/6/2018,29
CNM00050953,"HARBIN, CN",11/7/2018,33
CNM00050953,"HARBIN, CN",11/8/2018,38
CNM00050953,"HARBIN, CN",11/9/2018,33
CNM00050953,"HARBIN, CN",11/10/2018,31
CNM00050953,"HARBIN, CN",11/11/2018,29
CNM00050953,"HARBIN, CN",11/12/2018,27
CNM00050953,"HARBIN, CN",11/13/2018,27
CNM00050953,"HARBIN, CN",11/14/2018,33
CNM00050953,"HARBIN, CN",11/15/2018,24
CNM00050953,"HARBIN, CN",11/16/2018,25
CNM00050953,"HARBIN, CN",11/23/2018,22
CNM00050953,"HARBIN, CN",11/24/2018,23
CNM00050953,"HARBIN, CN",11/25/2018,29
CNM00050953,"HARBIN, CN",11/26/2018,38
CNM00050953,"HARBIN, CN",11/27/2018,21
CNM00050953,"HARBIN, CN",11/28/2018,13
CNM00050953,"HARBIN, CN",11/29/2018,12
CNM00050953,"HARBIN, CN",11/30/2018,17
CNM00050953,"HARBIN, CN",12/1/2018,29
CNM00050953,"HARBIN, CN",12/2/2018,44
CNM00050953,"HARBIN, CN",12/3/2018,24
CNM00050953,"HARBIN, CN",12/4/2018,7
CNM00050953,"HARBIN, CN",12/5/2018,5
CNM00050953,"HARBIN, CN",12/6/2018,-1
CNM00050953,"HARBIN, CN",12/7/2018,-2
CNM00050953,"HARBIN, CN",12/8/2018,0
CNM00050953,"HARBIN, CN",12/9/2018,1
CNM00050953,"HARBIN, CN",12/10/2018,4
CNM00050953,"HARBIN, CN",12/11/2018,4
CNM00050953,"HARBIN, CN",12/12/2018,11
CNM00050953,"HARBIN, CN",12/13/2018,4
CNM00050953,"HARBIN, CN",12/14/2018,10
CNM00050953,"HARBIN, CN",12/15/2018,18
CNM00050953,"HARBIN, CN",12/16/2018,15
CNM00050953,"HARBIN, CN",12/17/2018,15
CNM00050953,"HARBIN, CN",12/18/2018,15
CNM00050953,"HARBIN, CN",12/19/2018,15
CNM00050953,"HARBIN, CN",12/20/2018,16
CNM00050953,"HARBIN, CN",12/21/2018,24
CNM00050953,"HARBIN, CN",12/22/2018,16
CNM00050953,"HARBIN, CN",12/23/2018,4
CNM00050953,"HARBIN, CN",12/24/2018,11
CNM00050953,"HARBIN, CN",12/25/2018,3
CNM00050953,"HARBIN, CN",12/26/2018,-7
CNM00050953,"HARBIN, CN",12/27/2018,-6
CNM00050953,"HARBIN, CN",12/28/2018,-5
CNM00050953,"HARBIN, CN",12/29/2018,-3
CNM00050953,"HARBIN, CN",12/30/2018,-1
CNM00050953,"HARBIN, CN",12/31/2018,0
CNM00050953,"HARBIN, CN",1/1/2019,5
CNM00050953,"HARBIN, CN",1/2/2019,2
CNM00050953,"HARBIN, CN",1/3/2019,10
CNM00050953,"HARBIN, CN",1/4/2019,7
CNM00050953,"HARBIN, CN",1/5/2019,2
CNM00050953,"HARBIN, CN",1/6/2019,2
CNM00050953,"HARBIN, CN",1/7/2019,2
CNM00050953,"HARBIN, CN",1/8/2019,6
CNM00050953,"HARBIN, CN",1/9/2019,17
CNM00050953,"HARBIN, CN",1/10/2019,8
CNM00050953,"HARBIN, CN",1/11/2019,12
CNM00050953,"HARBIN, CN",1/12/2019,12
CNM00050953,"HARBIN, CN",1/13/2019,11
CNM00050953,"HARBIN, CN",1/14/2019,14
CNM00050953,"HARBIN, CN",1/15/2019,6
CNM00050953,"HARBIN, CN",1/16/2019,3
CNM00050953,"HARBIN, CN",1/17/2019,-7
CNM00050953,"HARBIN, CN",1/18/2019,0
CNM00050953,"HARBIN, CN",1/19/2019,7
CNM00050953,"HARBIN, CN",1/20/2019,5
CNM00050953,"HARBIN, CN",1/21/2019,8
CNM00050953,"HARBIN, CN",1/22/2019,17
CNM00050953,"HARBIN, CN",1/23/2019,8
CNM00050953,"HARBIN, CN",1/24/2019,12
CNM00050953,"HARBIN, CN",1/25/2019,7
CNM00050953,"HARBIN, CN",1/26/2019,17
CNM00050953,"HARBIN, CN",1/27/2019,21
CNM00050953,"HARBIN, CN",1/28/2019,9
CNM00050953,"HARBIN, CN",1/29/2019,25
CNM00050953,"HARBIN, CN",1/30/2019,8
CNM00050953,"HARBIN, CN",1/31/2019,6
CNM00050953,"HARBIN, CN",2/1/2019,11
CNM00050953,"HARBIN, CN",2/2/2019,15
CNM00050953,"HARBIN, CN",2/3/2019,6
CNM00050953,"HARBIN, CN",2/4/2019,1
CNM00050953,"HARBIN, CN",2/5/2019,-1
CNM00050953,"HARBIN, CN",2/6/2019,-7
CNM00050953,"HARBIN, CN",2/7/2019,-5
CNM00050953,"HARBIN, CN",2/8/2019,1
CNM00050953,"HARBIN, CN",2/9/2019,5
CNM00050953,"HARBIN, CN",2/10/2019,5
CNM00050953,"HARBIN, CN",2/11/2019,5
CNM00050953,"HARBIN, CN",2/12/2019,5
CNM00050953,"HARBIN, CN",2/13/2019,10
CNM00050953,"HARBIN, CN",2/14/2019,13
CNM00050953,"HARBIN, CN",2/15/2019,13
CNM00050953,"HARBIN, CN",2/16/2019,17
CNM00050953,"HARBIN, CN",2/17/2019,24
CNM00050953,"HARBIN, CN",2/18/2019,30
CNM00050953,"HARBIN, CN",2/19/2019,28
CNM00050953,"HARBIN, CN",2/20/2019,27
CNM00050953,"HARBIN, CN",2/21/2019,28
CNM00050953,"HARBIN, CN",2/22/2019,31
CNM00050953,"HARBIN, CN",2/23/2019,38
CNM00050953,"HARBIN, CN",2/24/2019,27
CNM00050953,"HARBIN, CN",2/25/2019,28
CNM00050953,"HARBIN, CN",2/26/2019,23
CNM00050953,"HARBIN, CN",2/27/2019,30
CNM00050953,"HARBIN, CN",2/28/2019,32
CNM00050953,"HARBIN, CN",3/1/2019,30
CNM00050953,"HARBIN, CN",3/2/2019,38
CNM00050953,"HARBIN, CN",3/3/2019,33
CNM00050953,"HARBIN, CN",3/4/2019,34
CNM00050953,"HARBIN, CN",3/5/2019,33
CNM00050953,"HARBIN, CN",3/6/2019,27
CNM00050953,"HARBIN, CN",3/7/2019,32
CNM00050953,"HARBIN, CN",3/8/2019,45
CNM00050953,"HARBIN, CN",3/9/2019,29
CNM00050953,"HARBIN, CN",3/10/2019,33
CNM00050953,"HARBIN, CN",3/11/2019,37
CNM00050953,"HARBIN, CN",3/12/2019,25
CNM00050953,"HARBIN, CN",3/13/2019,24
CNM00050953,"HARBIN, CN",3/14/2019,28
CNM00050953,"HARBIN, CN",3/15/2019,26
CNM00050953,"HARBIN, CN",3/16/2019,31
CNM00050953,"HARBIN, CN",3/17/2019,44
CNM00050953,"HARBIN, CN",3/18/2019,43
CNM00050953,"HARBIN, CN",3/19/2019,48
CNM00050953,"HARBIN, CN",3/20/2019,31
CNM00050953,"HARBIN, CN",3/21/2019,20
CNM00050953,"HARBIN, CN",3/22/2019,27
CNM00050953,"HARBIN, CN",3/23/2019,30
CNM00050953,"HARBIN, CN",3/24/2019,38
CNM00050953,"HARBIN, CN",3/25/2019,35
CNM00050953,"HARBIN, CN",3/26/2019,29
CNM00050953,"HARBIN, CN",3/27/2019,30
CNM00050953,"HARBIN, CN",3/28/2019,29
CNM00050953,"HARBIN, CN",3/29/2019,33
CNM00050953,"HARBIN, CN",3/30/2019,32
CNM00050953,"HARBIN, CN",3/31/2019,31
CNM00050953,"HARBIN, CN",4/1/2019,32
CNM00050953,"HARBIN, CN",4/2/2019,35
CNM00050953,"HARBIN, CN",4/3/2019,44
CNM00050953,"HARBIN, CN",4/4/2019,36
CNM00050953,"HARBIN, CN",4/5/2019,35
CNM00050953,"HARBIN, CN",4/6/2019,37
CNM00050953,"HARBIN, CN",4/7/2019,37
CNM00050953,"HARBIN, CN",4/8/2019,38
CNM00050953,"HARBIN, CN",4/9/2019,40
CNM00050953,"HARBIN, CN",4/10/2019,44
CNM00050953,"HARBIN, CN",4/11/2019,47
CNM00050953,"HARBIN, CN",4/12/2019,57
CNM00050953,"HARBIN, CN",4/13/2019,44
CNM00050953,"HARBIN, CN",4/14/2019,47
CNM00050953,"HARBIN, CN",4/15/2019,57
CNM00050953,"HARBIN, CN",4/16/2019,67
CNM00050953,"HARBIN, CN",4/17/2019,52
CNM00050953,"HARBIN, CN",4/18/2019,40
CNM00050953,"HARBIN, CN",4/19/2019,43
CNM00050953,"HARBIN, CN",4/20/2019,50
CNM00050953,"HARBIN, CN",4/21/2019,47
CNM00050953,"HARBIN, CN",4/22/2019,65
CNM00050953,"HARBIN, CN",4/23/2019,56
CNM00050953,"HARBIN, CN",4/24/2019,45
CNM00050953,"HARBIN, CN",4/25/2019,47
CNM00050953,"HARBIN, CN",4/26/2019,49
CNM00050953,"HARBIN, CN",4/27/2019,61
CNM00050953,"HARBIN, CN",4/28/2019,59
CNM00050953,"HARBIN, CN",4/29/2019,58
CNM00050953,"HARBIN, CN",4/30/2019,58
CNM00050953,"HARBIN, CN",5/1/2019,50
CNM00050953,"HARBIN, CN",5/2/2019,53
CNM00050953,"HARBIN, CN",5/3/2019,64
CNM00050953,"HARBIN, CN",5/4/2019,64
CNM00050953,"HARBIN, CN",5/5/2019,43
CNM00050953,"HARBIN, CN",5/6/2019,53
CNM00050953,"HARBIN, CN",5/7/2019,61
CNM00050953,"HARBIN, CN",5/8/2019,58
CNM00050953,"HARBIN, CN",5/9/2019,61
CNM00050953,"HARBIN, CN",5/10/2019,69
CNM00050953,"HARBIN, CN",5/11/2019,69
CNM00050953,"HARBIN, CN",5/12/2019,73
CNM00050953,"HARBIN, CN",5/13/2019,57
CNM00050953,"HARBIN, CN",5/14/2019,56
CNM00050953,"HARBIN, CN",5/15/2019,73
CNM00050953,"HARBIN, CN",5/16/2019,65
CNM00050953,"HARBIN, CN",5/17/2019,68
CNM00050953,"HARBIN, CN",5/18/2019,53
CNM00050953,"HARBIN, CN",5/19/2019,54
CNM00050953,"HARBIN, CN",5/20/2019,48
CNM00050953,"HARBIN, CN",5/21/2019,51
CNM00050953,"HARBIN, CN",5/22/2019,51
CNM00050953,"HARBIN, CN",5/23/2019,64
CNM00050953,"HARBIN, CN",5/24/2019,85
CNM00050953,"HARBIN, CN",5/25/2019,74
CNM00050953,"HARBIN, CN",5/26/2019,53
CNM00050953,"HARBIN, CN",5/27/2019,53
CNM00050953,"HARBIN, CN",5/28/2019,54
CNM00050953,"HARBIN, CN",5/29/2019,66
CNM00050953,"HARBIN, CN",5/30/2019,58
CNM00050953,"HARBIN, CN",5/31/2019,60
CNM00050953,"HARBIN, CN",6/1/2019,69
CNM00050953,"HARBIN, CN",6/2/2019,65
CNM00050953,"HARBIN, CN",6/3/2019,65
CNM00050953,"HARBIN, CN",6/4/2019,69
CNM00050953,"HARBIN, CN",6/5/2019,64
CNM00050953,"HARBIN, CN",6/6/2019,71
CNM00050953,"HARBIN, CN",6/7/2019,69
CNM00050953,"HARBIN, CN",6/8/2019,65
CNM00050953,"HARBIN, CN",6/9/2019,68
CNM00050953,"HARBIN, CN",6/10/2019,68
CNM00050953,"HARBIN, CN",6/11/2019,65
CNM00050953,"HARBIN, CN",6/12/2019,74
CNM00050953,"HARBIN, CN",6/13/2019,67
CNM00050953,"HARBIN, CN",6/14/2019,61
CNM00050953,"HARBIN, CN",6/15/2019,58
CNM00050953,"HARBIN, CN",6/16/2019,61
CNM00050953,"HARBIN, CN",6/17/2019,67
CNM00050953,"HARBIN, CN",6/18/2019,68
CNM00050953,"HARBIN, CN",6/19/2019,70
CNM00050953,"HARBIN, CN",6/20/2019,62
CNM00050953,"HARBIN, CN",6/21/2019,69
CNM00050953,"HARBIN, CN",6/22/2019,69
CNM00050953,"HARBIN, CN",6/23/2019,73
CNM00050953,"HARBIN, CN",6/24/2019,82
CNM00050953,"HARBIN, CN",6/25/2019,82
CNM00050953,"HARBIN, CN",6/26/2019,78
CNM00050953,"HARBIN, CN",6/27/2019,71
CNM00050953,"HARBIN, CN",6/28/2019,62
CNM00050953,"HARBIN, CN",6/29/2019,62
CNM00050953,"HARBIN, CN",6/30/2019,62
CNM00050953,"HARBIN, CN",7/1/2019,67
CNM00050953,"HARBIN, CN",7/2/2019,67
CNM00050953,"HARBIN, CN",7/3/2019,65
CNM00050953,"HARBIN, CN",7/4/2019,72
CNM00050953,"HARBIN, CN",7/5/2019,74
CNM00050953,"HARBIN, CN",7/6/2019,77
CNM00050953,"HARBIN, CN",7/7/2019,78
CNM00050953,"HARBIN, CN",7/8/2019,78
CNM00050953,"HARBIN, CN",7/9/2019,81
CNM00050953,"HARBIN, CN",7/10/2019,76
CNM00050953,"HARBIN, CN",7/11/2019,74
CNM00050953,"HARBIN, CN",7/12/2019,74
CNM00050953,"HARBIN, CN",7/13/2019,74
CNM00050953,"HARBIN, CN",7/14/2019,74
CNM00050953,"HARBIN, CN",7/15/2019,73
CNM00050953,"HARBIN, CN",7/16/2019,77
CNM00050953,"HARBIN, CN",7/17/2019,75
CNM00050953,"HARBIN, CN",7/18/2019,70
CNM00050953,"HARBIN, CN",7/19/2019,78
CNM00050953,"HARBIN, CN",7/20/2019,82
CNM00050953,"HARBIN, CN",7/21/2019,75
CNM00050953,"HARBIN, CN",7/22/2019,75
CNM00050953,"HARBIN, CN",7/23/2019,74
CNM00050953,"HARBIN, CN",7/24/2019,74
CNM00050953,"HARBIN, CN",7/25/2019,71
CNM00050953,"HARBIN, CN",7/26/2019,72
CNM00050953,"HARBIN, CN",7/27/2019,79
CNM00050953,"HARBIN, CN",7/28/2019,81
CNM00050953,"HARBIN, CN",7/29/2019,79
CNM00050953,"HARBIN, CN",7/30/2019,71
CNM00050953,"HARBIN, CN",7/31/2019,78
CNM00050953,"HARBIN, CN",8/1/2019,74
CNM00050953,"HARBIN, CN",8/2/2019,76
CNM00050953,"HARBIN, CN",8/3/2019,75
CNM00050953,"HARBIN, CN",8/4/2019,78
CNM00050953,"HARBIN, CN",8/5/2019,79
CNM00050953,"HARBIN, CN",8/6/2019,76
CNM00050953,"HARBIN, CN",8/7/2019,74
CNM00050953,"HARBIN, CN",8/8/2019,69
CNM00050953,"HARBIN, CN",8/9/2019,65
CNM00050953,"HARBIN, CN",8/10/2019,66
CNM00050953,"HARBIN, CN",8/11/2019,67
CNM00050953,"HARBIN, CN",8/12/2019,70
CNM00050953,"HARBIN, CN",8/13/2019,72
CNM00050953,"HARBIN, CN",8/14/2019,71
CNM00050953,"HARBIN, CN",8/15/2019,71
CNM00050953,"HARBIN, CN",8/16/2019,68
CNM00050953,"HARBIN, CN",8/17/2019,64
CNM00050953,"HARBIN, CN",8/18/2019,65
CNM00050953,"HARBIN, CN",8/19/2019,65
CNM00050953,"HARBIN, CN",8/20/2019,70
CNM00050953,"HARBIN, CN",8/21/2019,67
CNM00050953,"HARBIN, CN",8/22/2019,63
CNM00050953,"HARBIN, CN",8/23/2019,67
CNM00050953,"HARBIN, CN",8/24/2019,66
CNM00050953,"HARBIN, CN",8/25/2019,68
CNM00050953,"HARBIN, CN",8/26/2019,71
CNM00050953,"HARBIN, CN",8/27/2019,69
CNM00050953,"HARBIN, CN",8/28/2019,62
CNM00050953,"HARBIN, CN",8/29/2019,65
CNM00050953,"HARBIN, CN",8/30/2019,66
CNM00050953,"HARBIN, CN",8/31/2019,69
CNM00050953,"HARBIN, CN",9/1/2019,71
CNM00050953,"HARBIN, CN",9/2/2019,65
CNM00050953,"HARBIN, CN",9/3/2019,70
CNM00050953,"HARBIN, CN",9/4/2019,73
CNM00050953,"HARBIN, CN",9/5/2019,75
CNM00050953,"HARBIN, CN",9/6/2019,73
CNM00050953,"HARBIN, CN",9/7/2019,71
CNM00050953,"HARBIN, CN",9/8/2019,68
CNM00050953,"HARBIN, CN",9/9/2019,62
CNM00050953,"HARBIN, CN",9/10/2019,57
CNM00050953,"HARBIN, CN",9/11/2019,62
CNM00050953,"HARBIN, CN",9/12/2019,66
CNM00050953,"HARBIN, CN",9/13/2019,61
CNM00050953,"HARBIN, CN",9/14/2019,63
CNM00050953,"HARBIN, CN",9/15/2019,62
CNM00050953,"HARBIN, CN",9/16/2019,53
CNM00050953,"HARBIN, CN",9/17/2019,54
CNM00050953,"HARBIN, CN",9/18/2019,49
CNM00050953,"HARBIN, CN",9/19/2019,50
CNM00050953,"HARBIN, CN",9/20/2019,57
CNM00050953,"HARBIN, CN",9/21/2019,53
CNM00050953,"HARBIN, CN",9/22/2019,58
CNM00050953,"HARBIN, CN",9/23/2019,62
CNM00050953,"HARBIN, CN",9/24/2019,56
CNM00050953,"HARBIN, CN",9/25/2019,62
CNM00050953,"HARBIN, CN",9/26/2019,63
CNM00050953,"HARBIN, CN",9/27/2019,70
CNM00050953,"HARBIN, CN",9/28/2019,69
CNM00050953,"HARBIN, CN",9/29/2019,55
CNM00050953,"HARBIN, CN",9/30/2019,70
CNM00050953,"HARBIN, CN",10/1/2019,75
CNM00050953,"HARBIN, CN",10/2/2019,66
CNM00050953,"HARBIN, CN",10/3/2019,45
CNM00050953,"HARBIN, CN",10/4/2019,41
CNM00050953,"HARBIN, CN",10/5/2019,48
CNM00050953,"HARBIN, CN",10/6/2019,55
CNM00050953,"HARBIN, CN",10/7/2019,53
CNM00050953,"HARBIN, CN",10/8/2019,46
CNM00050953,"HARBIN, CN",10/9/2019,61
CNM00050953,"HARBIN, CN",10/10/2019,48
CNM00050953,"HARBIN, CN",10/11/2019,41
CNM00050953,"HARBIN, CN",10/12/2019,38
CNM00050953,"HARBIN, CN",10/13/2019,35
CNM00050953,"HARBIN, CN",10/14/2019,36
CNM00050953,"HARBIN, CN",10/15/2019,43
CNM00050953,"HARBIN, CN",10/16/2019,42
CNM00050953,"HARBIN, CN",10/17/2019,45
CNM00050953,"HARBIN, CN",10/18/2019,47
CNM00050953,"HARBIN, CN",10/19/2019,49
CNM00050953,"HARBIN, CN",10/20/2019,50
CNM00050953,"HARBIN, CN",10/21/2019,47
CNM00050953,"HARBIN, CN",10/22/2019,45
CNM00050953,"HARBIN, CN",10/23/2019,48
CNM00050953,"HARBIN, CN",10/24/2019,51
CNM00050953,"HARBIN, CN",10/25/2019,34
CNM00050953,"HARBIN, CN",10/26/2019,38
CNM00050953,"HARBIN, CN",10/27/2019,40
CNM00050953,"HARBIN, CN",10/28/2019,47
CNM00050953,"HARBIN, CN",10/29/2019,37
CNM00050953,"HARBIN, CN",10/30/2019,47
CNM00050953,"HARBIN, CN",10/31/2019,42
CNM00050953,"HARBIN, CN",11/1/2019,38
CNM00050953,"HARBIN, CN",11/2/2019,31
CNM00050953,"HARBIN, CN",11/3/2019,29
CNM00050953,"HARBIN, CN",11/4/2019,38
CNM00050953,"HARBIN, CN",11/5/2019,32
CNM00050953,"HARBIN, CN",11/6/2019,22
CNM00050953,"HARBIN, CN",11/7/2019,24
CNM00050953,"HARBIN, CN",11/8/2019,26
CNM00050953,"HARBIN, CN",11/9/2019,33
CNM00050953,"HARBIN, CN",11/10/2019,44
CNM00050953,"HARBIN, CN",11/11/2019,33
CNM00050953,"HARBIN, CN",11/12/2019,26
CNM00050953,"HARBIN, CN",11/13/2019,17
CNM00050953,"HARBIN, CN",11/14/2019,11
CNM00050953,"HARBIN, CN",11/15/2019,13
CNM00050953,"HARBIN, CN",11/16/2019,16
CNM00050953,"HARBIN, CN",11/17/2019,22
CNM00050953,"HARBIN, CN",11/18/2019,11
CNM00050953,"HARBIN, CN",11/19/2019,9
CNM00050953,"HARBIN, CN",11/20/2019,8
CNM00050953,"HARBIN, CN",11/21/2019,31
CNM00050953,"HARBIN, CN",11/22/2019,46
CNM00050953,"HARBIN, CN",11/23/2019,25
CNM00050953,"HARBIN, CN",11/24/2019,11
CNM00050953,"HARBIN, CN",11/25/2019,17
CNM00050953,"HARBIN, CN",11/26/2019,18
CNM00050953,"HARBIN, CN",11/27/2019,8
CNM00050953,"HARBIN, CN",11/28/2019,10
CNM00050953,"HARBIN, CN",11/29/2019,14
CNM00050953,"HARBIN, CN",11/30/2019,19
CNM00050953,"HARBIN, CN",12/1/2019,13
CNM00050953,"HARBIN, CN",12/2/2019,6
CNM00050953,"HARBIN, CN",12/3/2019,-2
CNM00050953,"HARBIN, CN",12/4/2019,-6
CNM00050953,"HARBIN, CN",12/5/2019,-3
CNM00050953,"HARBIN, CN",12/6/2019,7
CNM00050953,"HARBIN, CN",12/7/2019,9
CNM00050953,"HARBIN, CN",12/8/2019,20
CNM00050953,"HARBIN, CN",12/9/2019,18
CNM00050953,"HARBIN, CN",12/10/2019,10
CNM00050953,"HARBIN, CN",12/11/2019,6
CNM00050953,"HARBIN, CN",12/12/2019,15
CNM00050953,"HARBIN, CN",12/13/2019,11
CNM00050953,"HARBIN, CN",12/14/2019,15
CNM00050953,"HARBIN, CN",12/15/2019,20
CNM00050953,"HARBIN, CN",12/16/2019,29
